"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
275,"1","2024-05-14T08:59:50.003958Z",658,"/data/upload/5/647c3d3a-IMG_9333.jpg","[{""x"":53.532002528274916,""y"":34.1785656054993,""width"":20.898904606109543,""height"":21.76081472446195,""rotation"":49.22755463371135,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",17.871,"2024-05-14T08:59:50.004991Z"
276,"1","2024-05-14T09:00:05.499943Z",659,"/data/upload/5/513eadbb-IMG_9334.jpg","[{""x"":53.532002528274894,""y"":31.49400184710996,""width"":27.792334605838654,""height"":29.1823107940398,""rotation"":49.22755463371135,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",8.748,"2024-05-14T09:00:05.499943Z"
277,"1","2024-05-14T09:00:15.895371Z",660,"/data/upload/5/51845f2c-IMG_9335.jpg","[{""x"":54.20314346787225,""y"":25.230019744201705,""width"":35.25783301176511,""height"":40.05118265920081,""rotation"":49.22755463371129,""rectanglelabels"":[""hitam""],""original_width"":3024,""original_height"":3024}]",7.747,"2024-05-14T09:00:15.895371Z"
278,"1","2024-05-14T09:00:50.435996Z",661,"/data/upload/5/65b59f43-IMG_9336.jpg","[{""x"":45.690683883533104,""y"":39.41887379304112,""width"":14.993932031634797,""height"":16.095126378426414,""rotation"":15.25511870305695,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",31.168,"2024-05-14T09:00:50.435996Z"
279,"1","2024-05-14T09:01:02.344622Z",662,"/data/upload/5/8411d0fd-IMG_9337.jpg","[{""x"":44.34840200433851,""y"":38.07659191384651,""width"":18.211773534237718,""height"":19.391451820117318,""rotation"":15.25511870305695,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",8.582,"2024-05-14T09:01:02.344622Z"
280,"1","2024-05-14T09:01:13.512090Z",663,"/data/upload/5/923981f4-IMG_9338.jpg","[{""x"":40.20109517246767,""y"":33.223726658296755,""width"":25.785473656218162,""height"":26.690458155289566,""rotation"":15.255118703056894,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",8.021,"2024-05-14T09:01:13.512090Z"
281,"1","2024-05-14T09:01:27.750399Z",664,"/data/upload/5/7e9ec966-IMG_9339.jpg","[{""x"":37.010594398074005,""y"":28.3674196543389,""width"":34.88961059041215,""height"":37.521241749416546,""rotation"":15.255118703056723,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",11.518,"2024-05-14T09:01:27.750399Z"
282,"1","2024-05-14T09:01:42.621524Z",665,"/data/upload/5/3da11da4-IMG_9340.jpg","[{""x"":32.51222922856768,""y"":22.340918191596053,""width"":46.74068539268178,""height"":49.33307458214176,""rotation"":15.255118703056723,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",6.962,"2024-05-14T09:01:42.622503Z"
283,"1","2024-05-14T09:02:10.294714Z",666,"/data/upload/5/30f8e25e-IMG_9341.jpg","[{""x"":51.80842723278042,""y"":37.41794999114355,""width"":13.993877273213823,""height"":16.751537479313345,""rotation"":48.160361626044164,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024},{""x"":47.651006711409394,""y"":42.505592841163306,""width"":1.342281879194637,""height"":0.671140939597322,""rotation"":0,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",24.792,"2024-05-14T09:02:10.294714Z"
284,"1","2024-05-14T09:02:27.990093Z",667,"/data/upload/5/81530d7c-IMG_9342.jpg","[{""x"":51.584713586248,""y"":35.180813525819175,""width"":17.222623153836246,""height"":17.840706257770695,""rotation"":48.160361626044164,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",7.269,"2024-05-14T09:02:27.990093Z"
285,"1","2024-05-14T09:02:45.425088Z",668,"/data/upload/5/a6950ce6-IMG_9343.jpg","[{""x"":49.977396800068554,""y"":34.250671790177364,""width"":20.49305333246066,""height"":22.249711598477045,""rotation"":46.75665339647247,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",14.379,"2024-05-14T09:02:45.425088Z"
286,"1","2024-05-14T09:03:04.556252Z",669,"/data/upload/5/c107d727-IMG_9344.jpg","[{""x"":51.360999939715555,""y"":28.916831422910892,""width"":28.160823484108192,""height"":29.43589629604509,""rotation"":48.160361626044164,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",14.667,"2024-05-14T09:03:04.556252Z"
287,"1","2024-05-14T09:03:27.473974Z",670,"/data/upload/5/0b9611ab-IMG_9345.jpg","[{""x"":51.37181154605235,""y"":24.387938293963234,""width"":34.71493606149886,""height"":37.80197557852971,""rotation"":45.85016964688356,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",19.475,"2024-05-14T09:03:27.473974Z"
288,"1","2024-05-14T09:03:55.449823Z",671,"/data/upload/5/e82c4de4-IMG_9346.jpg","[{""x"":52.48997881407404,""y"":37.55426461461739,""width"":14.613084756305906,""height"":15.73192162915148,""rotation"":63.54979695838051,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",24.409,"2024-05-14T09:03:55.449823Z"
289,"1","2024-05-14T09:04:24.354498Z",672,"/data/upload/5/bc132648-IMG_9347.jpg","[{""x"":53.8509437560128,""y"":36.377059570667264,""width"":17.45600588455422,""height"":18.977233769191898,""rotation"":66.40226865083417,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",25.106,"2024-05-14T09:04:24.354498Z"
290,"1","2024-05-14T09:04:38.661199Z",673,"/data/upload/5/c1c876d7-IMG_9348.jpg","[{""x"":55.91941941778023,""y"":35.47346230789524,""width"":22.34810583216305,""height"":21.234462064383443,""rotation"":66.40226865083417,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",6.471,"2024-05-14T09:04:38.661535Z"
291,"1","2024-05-14T09:04:53.054721Z",674,"/data/upload/5/f49e4191-IMG_9349.jpg","[{""x"":57.206648453999385,""y"":34.811064044940196,""width"":25.94111263091441,""height"":28.054701095886408,""rotation"":66.40226865083423,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",11.373,"2024-05-14T09:04:53.055681Z"
292,"1","2024-05-14T09:05:05.671503Z",675,"/data/upload/5/d30d8dfa-IMG_9350.jpg","[{""x"":59.22007127279129,""y"":30.784218407356338,""width"":33.00304341104257,""height"":34.80156941798534,""rotation"":66.40226865083417,""rectanglelabels"":[""putih""],""original_width"":3024,""original_height"":3024}]",9.697,"2024-05-14T09:05:05.671503Z"
293,"1","2024-05-14T09:07:49.095116Z",676,"/data/upload/5/337ddd27-IMG_9351.jpg","[{""x"":46.09119520051541,""y"":42.53118753991807,""width"":14.338081206758293,""height"":14.366960337183718,""rotation"":26.893452029186562,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",157.898,"2024-05-14T09:07:49.095116Z"
294,"1","2024-05-14T09:08:17.991593Z",677,"/data/upload/5/607febe0-IMG_9352.jpg","[{""x"":44.85308795088875,""y"":39.75989308229194,""width"":17.105994968077283,""height"":17.2571221850683,""rotation"":23.31310557671401,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",25.013,"2024-05-14T09:08:17.991593Z"
295,"1","2024-05-14T09:08:47.532686Z",678,"/data/upload/5/871e424b-IMG_9353.jpg","[{""x"":43.82943932968251,""y"":37.698194766000064,""width"":21.293167441623233,""height"":21.94187966816541,""rotation"":24.33539905674445,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",25.935,"2024-05-14T09:08:47.532686Z"
296,"1","2024-05-14T09:09:12.837773Z",679,"/data/upload/5/673c9b94-IMG_9354.jpg","[{""x"":43.067062161414945,""y"":31.878752759965668,""width"":31.522537820723702,""height"":30.81537350439459,""rotation"":27.27186952635742,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",21.81,"2024-05-14T09:09:12.837773Z"
297,"1","2024-05-14T09:09:36.783506Z",680,"/data/upload/5/993fad1c-IMG_9355.jpg","[{""x"":39.952458561450584,""y"":26.707117505000866,""width"":37.87267836368219,""height"":38.83391626148207,""rotation"":26.196199323035557,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",20.005,"2024-05-14T09:09:36.783506Z"
298,"1","2024-05-14T09:10:00.637164Z",681,"/data/upload/5/7a6edf82-IMG_9356.jpg","[{""x"":49.98008184357326,""y"":39.81305304308205,""width"":14.801027455988686,""height"":14.143418381660352,""rotation"":49.085616779977215,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",20.31,"2024-05-14T09:10:00.637164Z"
299,"1","2024-05-14T09:10:24.404926Z",682,"/data/upload/5/acf71627-IMG_9357.jpg","[{""x"":49.79974834648645,""y"":35.07064227378742,""width"":19.294168633261343,""height"":18.922570341548205,""rotation"":50.833507584734775,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",20.538,"2024-05-14T09:10:24.404926Z"
300,"1","2024-05-14T09:10:45.386647Z",683,"/data/upload/5/4fee530c-IMG_9358.jpg","[{""x"":50.69460293261623,""y"":30.59636934313867,""width"":25.16607627203107,""height"":26.591324592646572,""rotation"":50.83350758473489,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",10.511,"2024-05-14T09:10:45.386647Z"
301,"1","2024-05-14T09:10:57.883098Z",684,"/data/upload/5/409c89a6-IMG_9359.jpg","[{""x"":52.036884811810914,""y"":27.911805584749434,""width"":32.329102002631274,""height"":34.44619473471838,""rotation"":50.83350758473483,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",9.612,"2024-05-14T09:10:57.883098Z"
302,"1","2024-05-14T09:11:09.277132Z",685,"/data/upload/5/6fe0c0cf-IMG_9360.jpg","[{""x"":52.0368848118109,""y"":25.227241826360146,""width"":38.072385046592316,""height"":40.85598704268857,""rotation"":50.83350758473489,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",8.453,"2024-05-14T09:11:09.277132Z"
303,"1","2024-05-14T09:11:29.768068Z",686,"/data/upload/5/c1e615d5-IMG_9361.jpg","[{""x"":54.859421648407626,""y"":40.783913640473415,""width"":14.837647090600061,""height"":15.444318963681738,""rotation"":73.40254277693862,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",17.111,"2024-05-14T09:11:29.768068Z"
304,"1","2024-05-14T09:11:45.771918Z",687,"/data/upload/5/8d16c2c0-IMG_9362.jpg","[{""x"":55.30684894147251,""y"":37.2044952959544,""width"":18.979160070178562,""height"":18.77971620828663,""rotation"":73.40254277693862,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",8.221,"2024-05-14T09:11:45.771918Z"
305,"1","2024-05-14T09:11:57.491821Z",688,"/data/upload/5/d9c11f59-IMG_9363.jpg","[{""x"":57.32027176026446,""y"":36.085927063292196,""width"":22.308470471181998,""height"":23.273663752684218,""rotation"":73.40254277693862,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",8.777,"2024-05-14T09:11:57.492478Z"
306,"1","2024-05-14T09:12:09.354571Z",689,"/data/upload/5/1952e7ed-IMG_9364.jpg","[{""x"":59.55740822558884,""y"":34.967358830630026,""width"":27.97756553027825,""height"":30.09909734772152,""rotation"":73.40254277693862,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",8.681,"2024-05-14T09:12:09.354571Z"
307,"1","2024-05-14T09:12:26.432112Z",690,"/data/upload/5/f11c6b81-IMG_9365.jpg","[{""x"":60.89969010478353,""y"":31.835367779175904,""width"":35.32058316726684,""height"":38.357227484519214,""rotation"":73.40254277693862,""rectanglelabels"":[""kuning""],""original_width"":3024,""original_height"":3024}]",10.409,"2024-05-14T09:12:26.432382Z"
308,"1","2024-05-14T09:13:28.723720Z",691,"/data/upload/5/63726bb2-IMG_9366.jpg","[{""x"":44.0845237353862,""y"":38.02242028294456,""width"":16.57021407643566,""height"":15.745912568240634,""rotation"":17.585485506926318,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",56.59,"2024-05-14T09:13:28.723720Z"
309,"1","2024-05-14T09:13:45.835219Z",692,"/data/upload/5/028a4e82-IMG_9367.jpg","[{""x"":43.32670309104741,""y"":35.50720337819867,""width"":18.05253815959191,""height"":18.83525309060479,""rotation"":17.585485506926148,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",13.654,"2024-05-14T09:13:45.835219Z"
310,"1","2024-05-14T09:15:10.993240Z",693,"/data/upload/5/bf070d66-IMG_9368.jpg","[{""x"":41.350479416919185,""y"":34.929176059454235,""width"":23.005454084093852,""height"":22.512613985711443,""rotation"":16.006210836914306,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",81.479,"2024-05-14T09:15:10.993240Z"
311,"1","2024-05-14T09:15:25.211969Z",694,"/data/upload/5/ee7250d7-IMG_9369.jpg","[{""x"":38.37304763179232,""y"":32.40830771905349,""width"":30.52496288945059,""height"":31.18630024122166,""rotation"":16.006210836914363,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",7.948,"2024-05-14T09:15:25.212960Z"
312,"1","2024-05-14T09:15:42.035543Z",695,"/data/upload/5/2569e0ce-IMG_9370.jpg","[{""x"":32.844065684790415,""y"":28.19646511799493,""width"":40.931666828917116,""height"":41.15368792540113,""rotation"":16.006210836914477,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",9.786,"2024-05-14T09:15:42.035543Z"
313,"1","2024-05-14T09:16:49.079866Z",696,"/data/upload/5/2814e252-IMG_9371.jpg","[{""x"":47.59504178721784,""y"":37.66804896832587,""width"":15.37708193555497,""height"":14.017137860395481,""rotation"":45.2397298960845,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",21.321,"2024-05-14T09:16:49.079866Z"
314,"1","2024-05-14T09:17:06.813435Z",697,"/data/upload/5/2471f930-IMG_9372.jpg","[{""x"":49.7399857655957,""y"":35.540979523101306,""width"":19.002831508645677,""height"":17.03793396327748,""rotation"":45.2397298960845,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",4.934,"2024-05-14T09:17:06.813435Z"
315,"1","2024-05-14T09:17:48.178052Z",698,"/data/upload/5/c16f1e77-IMG_9373.jpg","[{""x"":51.62188742480169,""y"":34.983485209936596,""width"":20.789893182130285,""height"":22.22041281638042,""rotation"":45.2397298960845,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",12.543,"2024-05-14T09:17:48.178052Z"
316,"1","2024-05-14T09:18:03.203054Z",699,"/data/upload/5/200313ee-IMG_9374.jpg","[{""x"":49.54718832517914,""y"":29.270574494169406,""width"":30.7259560867007,""height"":29.38057325480683,""rotation"":45.239729896084555,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",8.291,"2024-05-14T09:18:03.203054Z"
317,"1","2024-05-14T09:18:25.339812Z",700,"/data/upload/5/62191a95-IMG_9375.jpg","[{""x"":49.38475095947734,""y"":24.468943822912088,""width"":38.10585892349695,""height"":39.707142228766884,""rotation"":45.239729896084555,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",14.009,"2024-05-14T09:18:25.339812Z"
318,"1","2024-05-14T09:18:45.247612Z",701,"/data/upload/5/2e71bf10-IMG_9376.jpg","[{""x"":53.20958188710377,""y"":39.6793297371644,""width"":15.784123619054307,""height"":16.02793197304259,""rotation"":71.71865879702852,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",16.829,"2024-05-14T09:18:45.247612Z"
319,"1","2024-05-14T09:18:59.689415Z",702,"/data/upload/5/6d845c22-IMG_9377.jpg","[{""x"":53.90412475406032,""y"":35.92879825559905,""width"":19.43956960572652,""height"":19.57621121203818,""rotation"":71.71865879702852,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",11.042,"2024-05-14T09:18:59.689415Z"
320,"1","2024-05-14T09:19:12.560060Z",703,"/data/upload/5/7b987b98-IMG_9378.jpg","[{""x"":57.11033663319889,""y"":35.913559819089635,""width"":23.07488837105665,""height"":22.396912811466105,""rotation"":71.71865879702852,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",9.921,"2024-05-14T09:19:12.560060Z"
321,"1","2024-05-14T09:19:30.428268Z",704,"/data/upload/5/343ea99c-IMG_9379.jpg","[{""x"":58.90004580545839,""y"":34.34756429336254,""width"":29.885678366784358,""height"":29.59461485373446,""rotation"":71.71865879702852,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",9.639,"2024-05-14T09:19:30.428268Z"
322,"1","2024-05-14T09:21:13.047130Z",705,"/data/upload/5/9fc79dc2-IMG_9380.jpg","[{""x"":27.29838010750924,""y"":41.612546492760046,""width"":37.090619705100416,""height"":37.096846522758725,""rotation"":341.50979971926495,""rectanglelabels"":[""biru""],""original_width"":3024,""original_height"":3024}]",18.865,"2024-05-14T09:21:13.047130Z"
323,"1","2024-05-14T09:31:57.198432Z",706,"/data/upload/5/7303a2cc-IMG_9381.jpg","[{""x"":43.177600032703076,""y"":36.14446592776833,""width"":15.93418532904694,""height"":15.75952240795148,""rotation"":22.905769658417796,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",18.461,"2024-05-14T09:31:57.198432Z"
324,"1","2024-05-14T09:33:58.582705Z",707,"/data/upload/5/a9defcd5-IMG_9382.jpg","[{""x"":42.03865996318277,""y"":35.66322364487244,""width"":20.40974214136467,""height"":19.97676238739209,""rotation"":22.905769658417796,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",8.088,"2024-05-14T09:33:58.582705Z"
325,"1","2024-05-14T09:34:09.821060Z",708,"/data/upload/5/0a1d17e3-IMG_9383.jpg","[{""x"":41.83531815350844,""y"":31.222765704054687,""width"":26.356834170183653,""height"":28.35609605610856,""rotation"":22.90576965841791,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",7.719,"2024-05-14T09:34:09.821060Z"
326,"1","2024-05-14T09:34:30.472975Z",709,"/data/upload/5/fa78c81b-IMG_9384.jpg","[{""x"":42.06031845224534,""y"":25.193089415866748,""width"":34.23198406489498,""height"":35.26099207199933,""rotation"":26.28556670861724,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",13.299,"2024-05-14T09:34:30.472975Z"
327,"1","2024-05-14T09:34:53.787512Z",710,"/data/upload/5/0a7d23d9-IMG_9385.jpg","[{""x"":39.67540816482803,""y"":22.87064856068138,""width"":40.87802880304938,""height"":42.60427259247097,""rotation"":23.711758573606176,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",14.249,"2024-05-14T09:34:53.787512Z"
328,"1","2024-05-14T09:35:35.250760Z",711,"/data/upload/5/9cf1a8d6-IMG_9386.jpg","[{""x"":50.3698600366663,""y"":35.226951396110394,""width"":15.814379306433873,""height"":15.77894227906686,""rotation"":46.198481650119106,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",32.788,"2024-05-14T09:35:35.250760Z"
329,"1","2024-05-14T09:36:00.238083Z",712,"/data/upload/5/f9bfea2d-IMG_9387.jpg","[{""x"":50.44103287516557,""y"":32.001682445600615,""width"":19.00808258690288,""height"":19.312560177690628,""rotation"":46.19848165011905,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",15.823,"2024-05-14T09:36:00.238083Z"
330,"1","2024-05-14T09:36:15.359032Z",713,"/data/upload/5/2a542667-IMG_9388.jpg","[{""x"":50.44103287516554,""y"":32.00168244560057,""width"":23.7302284939041,""height"":25.70095656028432,""rotation"":46.19848165011905,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",6.988,"2024-05-14T09:36:15.359032Z"
331,"1","2024-05-14T09:36:32.143910Z",714,"/data/upload/5/fc0cc062-IMG_9389.jpg","[{""x"":50.44103287516554,""y"":32.00168244560058,""width"":30.956382264146875,""height"":30.7711754419326,""rotation"":46.19848165011899,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",8.049,"2024-05-14T09:36:32.143910Z"
332,"1","2024-05-14T09:37:00.711211Z",715,"/data/upload/5/5206f9c6-IMG_9390.jpg","[{""x"":52.00295872658711,""y"":26.268054719012916,""width"":36.77741544356764,""height"":38.60612604996131,""rotation"":48.176053483195574,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",22.149,"2024-05-14T09:37:00.711211Z"
333,"1","2024-05-14T09:37:30.979073Z",716,"/data/upload/5/e456d40c-IMG_9391.jpg","[{""x"":53.26538737687668,""y"":39.47928349426731,""width"":14.91670104214059,""height"":15.14846591355497,""rotation"":65.99599235188475,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",19.447,"2024-05-14T09:37:30.979073Z"
334,"1","2024-05-14T09:49:18.620689Z",717,"/data/upload/5/2eb83e5c-IMG_9392.jpg","[{""x"":54.905060121518055,""y"":35.79780923077164,""width"":20.142897098244394,""height"":19.952816580890133,""rotation"":66.84691843588598,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",24.218,"2024-05-14T09:49:18.620689Z"
335,"1","2024-05-14T09:49:34.459178Z",718,"/data/upload/5/9c511918-IMG_9393.jpg","[{""x"":56.47105564724518,""y"":34.23181370504453,""width"":24.73044175390234,""height"":26.294183618180316,""rotation"":66.84691843588598,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",10.013,"2024-05-14T09:49:34.459178Z"
336,"1","2024-05-14T09:49:49.114094Z",719,"/data/upload/5/85918adc-IMG_9394.jpg","[{""x"":60.63277492022377,""y"":30.00294422474085,""width"":31.968170212056503,""height"":33.00115201492866,""rotation"":69.40108317276582,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",12.492,"2024-05-14T09:49:49.114094Z"
337,"1","2024-05-14T09:50:05.718681Z",720,"/data/upload/5/c455bc77-IMG_9395.jpg","[{""x"":63.764765971677875,""y"":25.304957647559622,""width"":43.01065577481421,""height"":42.40936615379919,""rotation"":69.40108317276582,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",5.848,"2024-05-14T09:50:05.718681Z"
338,"1","2024-05-14T09:50:22.475680Z",721,"/data/upload/5/d6273342-IMG_9396.jpg","[{""x"":42.82821891005252,""y"":30.292553829498896,""width"":36.82785071943876,""height"":37.0006475052183,""rotation"":28.309330117087313,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",12.276,"2024-05-14T09:50:22.475680Z"
339,"1","2024-05-14T09:50:45.682139Z",722,"/data/upload/5/59c0927f-IMG_9397.jpg","[{""x"":44.617928082311956,""y"":28.72655830377181,""width"":30.341996061934108,""height"":31.092416038570242,""rotation"":28.30933011708737,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",11.874,"2024-05-14T09:50:45.682908Z"
340,"1","2024-05-14T09:50:57.869812Z",723,"/data/upload/5/9764874f-IMG_9398.jpg","[{""x"":46.40763725457144,""y"":35.88539499280983,""width"":20.52210147105871,""height"":20.881572255615534,""rotation"":28.309330117087484,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",8.672,"2024-05-14T09:50:57.869812Z"
341,"1","2024-05-14T09:51:24.813434Z",724,"/data/upload/5/f2097783-IMG_9399.jpg","[{""x"":48.07746232914756,""y"":40.99923428369941,""width"":13.827297766534652,""height"":14.17463727687704,""rotation"":28.30933011708754,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",11.216,"2024-05-14T09:51:24.813434Z"
342,"1","2024-05-14T09:51:39.817249Z",725,"/data/upload/5/b765b6c0-IMG_9400.jpg","[{""x"":49.17520608591259,""y"":42.645849918846906,""width"":10.890232109395697,""height"":12.19421796130338,""rotation"":28.30933011708754,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",9.424,"2024-05-14T09:51:39.817249Z"
343,"1","2024-05-14T10:17:49.992384Z",726,"/data/upload/5/e7b77276-IMG_9401.jpg","[{""x"":51.54704612294899,""y"":15.44499864704816,""width"":48.60816327887476,""height"":49.01274016419887,""rotation"":48.44738685186479,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",15.999,"2024-05-14T10:17:49.992384Z"
344,"1","2024-05-14T10:18:03.679921Z",727,"/data/upload/5/f34f4597-IMG_9402.jpg","[{""x"":50.65219153681919,""y"":32.6709494300459,""width"":26.448449154079963,""height"":25.78385027205008,""rotation"":48.44738685186479,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",9.527,"2024-05-14T10:18:03.679921Z"
345,"1","2024-05-14T10:18:18.836017Z",728,"/data/upload/5/1afe40ea-IMG_9403.jpg","[{""x"":51.28359414314312,""y"":36.08052350419615,""width"":21.197164753053315,""height"":20.285572944185652,""rotation"":48.44738685186479,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",10.058,"2024-05-14T10:18:18.836017Z"
346,"1","2024-05-14T10:18:40.189803Z",729,"/data/upload/5/e3408ec2-IMG_9404.jpg","[{""x"":50.33482989622481,""y"":41.1089740128632,""width"":16.265858547089234,""height"":15.407517099738946,""rotation"":48.44738685186479,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",13.221,"2024-05-14T10:18:40.189803Z"
347,"1","2024-05-14T10:19:01.383011Z",730,"/data/upload/5/1a4e0109-IMG_9405.jpg","[{""x"":49.644819534829686,""y"":44.73152841018766,""width"":12.808252428735992,""height"":11.76654196789632,""rotation"":48.44738685186485,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",11.639,"2024-05-14T10:19:01.383011Z"
348,"1","2024-05-14T10:19:28.275409Z",731,"/data/upload/5/fd10fecd-IMG_9406.jpg","[{""x"":23.601770155500738,""y"":38.91447061312712,""width"":40.051254413731144,""height"":39.44160419025705,""rotation"":343.6397383568645,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",20.516,"2024-05-14T10:19:28.275409Z"
349,"1","2024-05-14T10:19:41.613209Z",732,"/data/upload/5/4a71212a-IMG_9407.jpg","[{""x"":30.3131795514739,""y"":40.92789343191909,""width"":31.803698238944133,""height"":32.590501816190994,""rotation"":343.6397383568644,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",9.69,"2024-05-14T10:19:41.613209Z"
350,"1","2024-05-14T10:20:05.321339Z",733,"/data/upload/5/93a1e00c-IMG_9408.jpg","[{""x"":36.353448007849735,""y"":42.71760260417856,""width"":21.82508058684046,""height"":22.899683083179987,""rotation"":343.6397383568644,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",19.711,"2024-05-14T10:20:05.321339Z"
351,"1","2024-05-14T10:20:24.277428Z",734,"/data/upload/5/2c3c1ad9-IMG_9409.jpg","[{""x"":40.01558312452972,""y"":45.36949355073994,""width"":15.194158567376077,""height"":16.346762364196152,""rotation"":343.6397383568643,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",13.791,"2024-05-14T10:20:24.277428Z"
352,"1","2024-05-14T10:21:36.368005Z",735,"/data/upload/5/f7618728-IMG_9410.jpg","[{""x"":42.108068359881095,""y"":46.984258925581074,""width"":11.960496793240074,""height"":12.952932571667478,""rotation"":343.63973835686426,""rectanglelabels"":[""merah""],""original_width"":3024,""original_height"":3024}]",12.872,"2024-05-14T10:21:36.368005Z"
